middle_frontal_area_46_ID_387	ENCFF225OIF	ENCFF932FVV
middle_frontal_area_46_ID_388	ENCFF225OIF	ENCFF777JWI
middle_frontal_area_46_ID_389	ENCFF225OIF	ENCFF638KAU
middle_frontal_area_46_ID_390	ENCFF225OIF	ENCFF177EVZ
middle_frontal_area_46_ID_391	ENCFF225OIF	ENCFF535BVG
middle_frontal_area_46_ID_392	ENCFF225OIF	ENCFF864WAT
middle_frontal_area_46_ID_393	ENCFF225OIF	ENCFF890ZEQ
middle_frontal_area_46_ID_394	ENCFF225OIF	ENCFF529VDE
middle_frontal_area_46_ID_395	ENCFF225OIF	ENCFF633MNX
middle_frontal_area_46_ID_396	ENCFF225OIF	ENCFF678PNK
middle_frontal_area_46_ID_397	ENCFF225OIF	ENCFF835QGL
middle_frontal_area_46_ID_398	ENCFF225OIF	ENCFF682PIO
middle_frontal_area_46_ID_399	ENCFF225OIF	ENCFF227AWL
middle_frontal_area_46_ID_400	ENCFF225OIF	ENCFF592TSV
middle_frontal_area_46_ID_401	ENCFF225OIF	ENCFF114YIV
middle_frontal_area_46_ID_402	ENCFF225OIF	ENCFF575QTB
middle_frontal_area_46_ID_403	ENCFF225OIF	ENCFF244QQL
middle_frontal_area_46_ID_404	ENCFF225OIF	ENCFF761IWV
middle_frontal_area_46_ID_405	ENCFF225OIF	ENCFF105QXX
middle_frontal_area_46_ID_406	ENCFF225OIF	ENCFF072THO
middle_frontal_area_46_ID_407	ENCFF225OIF	ENCFF410HNA
middle_frontal_area_46_ID_408	ENCFF225OIF	ENCFF796DQP
middle_frontal_area_46_ID_409	ENCFF225OIF	ENCFF631NPO
middle_frontal_area_46_ID_410	ENCFF225OIF	ENCFF918FSP
middle_frontal_area_46_ID_411	ENCFF225OIF	ENCFF452ZUU
middle_frontal_area_46_ID_412	ENCFF225OIF	ENCFF484FUP
middle_frontal_area_46_ID_413	ENCFF225OIF	ENCFF672JEP
middle_frontal_area_46_ID_414	ENCFF225OIF	ENCFF377JWQ
middle_frontal_area_46_ID_415	ENCFF225OIF	ENCFF071LLG
middle_frontal_area_46_ID_416	ENCFF225OIF	ENCFF022JBB
middle_frontal_area_46_ID_417	ENCFF225OIF	ENCFF176VAR
middle_frontal_area_46_ID_418	ENCFF555CCE	ENCFF932FVV
middle_frontal_area_46_ID_419	ENCFF555CCE	ENCFF777JWI
middle_frontal_area_46_ID_420	ENCFF555CCE	ENCFF638KAU
middle_frontal_area_46_ID_421	ENCFF555CCE	ENCFF177EVZ
middle_frontal_area_46_ID_422	ENCFF555CCE	ENCFF535BVG
middle_frontal_area_46_ID_423	ENCFF555CCE	ENCFF864WAT
middle_frontal_area_46_ID_424	ENCFF555CCE	ENCFF890ZEQ
middle_frontal_area_46_ID_425	ENCFF555CCE	ENCFF529VDE
middle_frontal_area_46_ID_426	ENCFF555CCE	ENCFF633MNX
middle_frontal_area_46_ID_427	ENCFF555CCE	ENCFF678PNK
middle_frontal_area_46_ID_428	ENCFF555CCE	ENCFF835QGL
middle_frontal_area_46_ID_429	ENCFF555CCE	ENCFF682PIO
middle_frontal_area_46_ID_430	ENCFF555CCE	ENCFF227AWL
middle_frontal_area_46_ID_431	ENCFF555CCE	ENCFF592TSV
middle_frontal_area_46_ID_432	ENCFF555CCE	ENCFF114YIV
middle_frontal_area_46_ID_433	ENCFF555CCE	ENCFF575QTB
middle_frontal_area_46_ID_434	ENCFF555CCE	ENCFF244QQL
middle_frontal_area_46_ID_435	ENCFF555CCE	ENCFF761IWV
middle_frontal_area_46_ID_436	ENCFF555CCE	ENCFF105QXX
middle_frontal_area_46_ID_437	ENCFF555CCE	ENCFF072THO
middle_frontal_area_46_ID_438	ENCFF555CCE	ENCFF410HNA
middle_frontal_area_46_ID_439	ENCFF555CCE	ENCFF796DQP
middle_frontal_area_46_ID_440	ENCFF555CCE	ENCFF631NPO
middle_frontal_area_46_ID_441	ENCFF555CCE	ENCFF918FSP
middle_frontal_area_46_ID_442	ENCFF555CCE	ENCFF452ZUU
middle_frontal_area_46_ID_443	ENCFF555CCE	ENCFF484FUP
middle_frontal_area_46_ID_444	ENCFF555CCE	ENCFF672JEP
middle_frontal_area_46_ID_445	ENCFF555CCE	ENCFF377JWQ
middle_frontal_area_46_ID_446	ENCFF555CCE	ENCFF071LLG
middle_frontal_area_46_ID_447	ENCFF555CCE	ENCFF022JBB
middle_frontal_area_46_ID_448	ENCFF555CCE	ENCFF176VAR
middle_frontal_area_46_ID_449	ENCFF336SAW	ENCFF932FVV
middle_frontal_area_46_ID_450	ENCFF336SAW	ENCFF777JWI
middle_frontal_area_46_ID_451	ENCFF336SAW	ENCFF638KAU
middle_frontal_area_46_ID_452	ENCFF336SAW	ENCFF177EVZ
middle_frontal_area_46_ID_453	ENCFF336SAW	ENCFF535BVG
middle_frontal_area_46_ID_454	ENCFF336SAW	ENCFF864WAT
middle_frontal_area_46_ID_455	ENCFF336SAW	ENCFF890ZEQ
middle_frontal_area_46_ID_456	ENCFF336SAW	ENCFF529VDE
middle_frontal_area_46_ID_457	ENCFF336SAW	ENCFF633MNX
middle_frontal_area_46_ID_458	ENCFF336SAW	ENCFF678PNK
middle_frontal_area_46_ID_459	ENCFF336SAW	ENCFF835QGL
middle_frontal_area_46_ID_460	ENCFF336SAW	ENCFF682PIO
middle_frontal_area_46_ID_461	ENCFF336SAW	ENCFF227AWL
middle_frontal_area_46_ID_462	ENCFF336SAW	ENCFF592TSV
middle_frontal_area_46_ID_463	ENCFF336SAW	ENCFF114YIV
middle_frontal_area_46_ID_464	ENCFF336SAW	ENCFF575QTB
middle_frontal_area_46_ID_465	ENCFF336SAW	ENCFF244QQL
middle_frontal_area_46_ID_466	ENCFF336SAW	ENCFF761IWV
middle_frontal_area_46_ID_467	ENCFF336SAW	ENCFF105QXX
middle_frontal_area_46_ID_468	ENCFF336SAW	ENCFF072THO
middle_frontal_area_46_ID_469	ENCFF336SAW	ENCFF410HNA
middle_frontal_area_46_ID_470	ENCFF336SAW	ENCFF796DQP
middle_frontal_area_46_ID_471	ENCFF336SAW	ENCFF631NPO
middle_frontal_area_46_ID_472	ENCFF336SAW	ENCFF918FSP
middle_frontal_area_46_ID_473	ENCFF336SAW	ENCFF452ZUU
middle_frontal_area_46_ID_474	ENCFF336SAW	ENCFF484FUP
middle_frontal_area_46_ID_475	ENCFF336SAW	ENCFF672JEP
middle_frontal_area_46_ID_476	ENCFF336SAW	ENCFF377JWQ
middle_frontal_area_46_ID_477	ENCFF336SAW	ENCFF071LLG
middle_frontal_area_46_ID_478	ENCFF336SAW	ENCFF022JBB
middle_frontal_area_46_ID_479	ENCFF336SAW	ENCFF176VAR
middle_frontal_area_46_ID_480	ENCFF536LBU	ENCFF932FVV
middle_frontal_area_46_ID_481	ENCFF536LBU	ENCFF777JWI
middle_frontal_area_46_ID_482	ENCFF536LBU	ENCFF638KAU
middle_frontal_area_46_ID_483	ENCFF536LBU	ENCFF177EVZ
middle_frontal_area_46_ID_484	ENCFF536LBU	ENCFF535BVG
middle_frontal_area_46_ID_485	ENCFF536LBU	ENCFF864WAT
middle_frontal_area_46_ID_486	ENCFF536LBU	ENCFF890ZEQ
middle_frontal_area_46_ID_487	ENCFF536LBU	ENCFF529VDE
middle_frontal_area_46_ID_488	ENCFF536LBU	ENCFF633MNX
middle_frontal_area_46_ID_489	ENCFF536LBU	ENCFF678PNK
middle_frontal_area_46_ID_490	ENCFF536LBU	ENCFF835QGL
middle_frontal_area_46_ID_491	ENCFF536LBU	ENCFF682PIO
middle_frontal_area_46_ID_492	ENCFF536LBU	ENCFF227AWL
middle_frontal_area_46_ID_493	ENCFF536LBU	ENCFF592TSV
middle_frontal_area_46_ID_494	ENCFF536LBU	ENCFF114YIV
middle_frontal_area_46_ID_495	ENCFF536LBU	ENCFF575QTB
middle_frontal_area_46_ID_496	ENCFF536LBU	ENCFF244QQL
middle_frontal_area_46_ID_497	ENCFF536LBU	ENCFF761IWV
middle_frontal_area_46_ID_498	ENCFF536LBU	ENCFF105QXX
middle_frontal_area_46_ID_499	ENCFF536LBU	ENCFF072THO
middle_frontal_area_46_ID_500	ENCFF536LBU	ENCFF410HNA
middle_frontal_area_46_ID_501	ENCFF536LBU	ENCFF796DQP
middle_frontal_area_46_ID_502	ENCFF536LBU	ENCFF631NPO
middle_frontal_area_46_ID_503	ENCFF536LBU	ENCFF918FSP
middle_frontal_area_46_ID_504	ENCFF536LBU	ENCFF452ZUU
middle_frontal_area_46_ID_505	ENCFF536LBU	ENCFF484FUP
middle_frontal_area_46_ID_506	ENCFF536LBU	ENCFF672JEP
middle_frontal_area_46_ID_507	ENCFF536LBU	ENCFF377JWQ
middle_frontal_area_46_ID_508	ENCFF536LBU	ENCFF071LLG
middle_frontal_area_46_ID_509	ENCFF536LBU	ENCFF022JBB
middle_frontal_area_46_ID_510	ENCFF536LBU	ENCFF176VAR
middle_frontal_area_46_ID_511	ENCFF216XFL	ENCFF932FVV
middle_frontal_area_46_ID_512	ENCFF216XFL	ENCFF777JWI
middle_frontal_area_46_ID_513	ENCFF216XFL	ENCFF638KAU
middle_frontal_area_46_ID_514	ENCFF216XFL	ENCFF177EVZ
middle_frontal_area_46_ID_515	ENCFF216XFL	ENCFF535BVG
middle_frontal_area_46_ID_516	ENCFF216XFL	ENCFF864WAT
middle_frontal_area_46_ID_517	ENCFF216XFL	ENCFF890ZEQ
middle_frontal_area_46_ID_518	ENCFF216XFL	ENCFF529VDE
middle_frontal_area_46_ID_519	ENCFF216XFL	ENCFF633MNX
middle_frontal_area_46_ID_520	ENCFF216XFL	ENCFF678PNK
middle_frontal_area_46_ID_521	ENCFF216XFL	ENCFF835QGL
middle_frontal_area_46_ID_522	ENCFF216XFL	ENCFF682PIO
middle_frontal_area_46_ID_523	ENCFF216XFL	ENCFF227AWL
middle_frontal_area_46_ID_524	ENCFF216XFL	ENCFF592TSV
middle_frontal_area_46_ID_525	ENCFF216XFL	ENCFF114YIV
middle_frontal_area_46_ID_526	ENCFF216XFL	ENCFF575QTB
middle_frontal_area_46_ID_527	ENCFF216XFL	ENCFF244QQL
middle_frontal_area_46_ID_528	ENCFF216XFL	ENCFF761IWV
middle_frontal_area_46_ID_529	ENCFF216XFL	ENCFF105QXX
middle_frontal_area_46_ID_530	ENCFF216XFL	ENCFF072THO
middle_frontal_area_46_ID_531	ENCFF216XFL	ENCFF410HNA
middle_frontal_area_46_ID_532	ENCFF216XFL	ENCFF796DQP
middle_frontal_area_46_ID_533	ENCFF216XFL	ENCFF631NPO
middle_frontal_area_46_ID_534	ENCFF216XFL	ENCFF918FSP
middle_frontal_area_46_ID_535	ENCFF216XFL	ENCFF452ZUU
middle_frontal_area_46_ID_536	ENCFF216XFL	ENCFF484FUP
middle_frontal_area_46_ID_537	ENCFF216XFL	ENCFF672JEP
middle_frontal_area_46_ID_538	ENCFF216XFL	ENCFF377JWQ
middle_frontal_area_46_ID_539	ENCFF216XFL	ENCFF071LLG
middle_frontal_area_46_ID_540	ENCFF216XFL	ENCFF022JBB
middle_frontal_area_46_ID_541	ENCFF216XFL	ENCFF176VAR
middle_frontal_area_46_ID_542	ENCFF684IJP	ENCFF932FVV
middle_frontal_area_46_ID_543	ENCFF684IJP	ENCFF777JWI
middle_frontal_area_46_ID_544	ENCFF684IJP	ENCFF638KAU
middle_frontal_area_46_ID_545	ENCFF684IJP	ENCFF177EVZ
middle_frontal_area_46_ID_546	ENCFF684IJP	ENCFF535BVG
middle_frontal_area_46_ID_547	ENCFF684IJP	ENCFF864WAT
middle_frontal_area_46_ID_548	ENCFF684IJP	ENCFF890ZEQ
middle_frontal_area_46_ID_549	ENCFF684IJP	ENCFF529VDE
middle_frontal_area_46_ID_550	ENCFF684IJP	ENCFF633MNX
middle_frontal_area_46_ID_551	ENCFF684IJP	ENCFF678PNK
middle_frontal_area_46_ID_552	ENCFF684IJP	ENCFF835QGL
middle_frontal_area_46_ID_553	ENCFF684IJP	ENCFF682PIO
middle_frontal_area_46_ID_554	ENCFF684IJP	ENCFF227AWL
middle_frontal_area_46_ID_555	ENCFF684IJP	ENCFF592TSV
middle_frontal_area_46_ID_556	ENCFF684IJP	ENCFF114YIV
middle_frontal_area_46_ID_557	ENCFF684IJP	ENCFF575QTB
middle_frontal_area_46_ID_558	ENCFF684IJP	ENCFF244QQL
middle_frontal_area_46_ID_559	ENCFF684IJP	ENCFF761IWV
middle_frontal_area_46_ID_560	ENCFF684IJP	ENCFF105QXX
middle_frontal_area_46_ID_561	ENCFF684IJP	ENCFF072THO
middle_frontal_area_46_ID_562	ENCFF684IJP	ENCFF410HNA
middle_frontal_area_46_ID_563	ENCFF684IJP	ENCFF796DQP
middle_frontal_area_46_ID_564	ENCFF684IJP	ENCFF631NPO
middle_frontal_area_46_ID_565	ENCFF684IJP	ENCFF918FSP
middle_frontal_area_46_ID_566	ENCFF684IJP	ENCFF452ZUU
middle_frontal_area_46_ID_567	ENCFF684IJP	ENCFF484FUP
middle_frontal_area_46_ID_568	ENCFF684IJP	ENCFF672JEP
middle_frontal_area_46_ID_569	ENCFF684IJP	ENCFF377JWQ
middle_frontal_area_46_ID_570	ENCFF684IJP	ENCFF071LLG
middle_frontal_area_46_ID_571	ENCFF684IJP	ENCFF022JBB
middle_frontal_area_46_ID_572	ENCFF684IJP	ENCFF176VAR
middle_frontal_area_46_ID_573	ENCFF841EMR	ENCFF932FVV
middle_frontal_area_46_ID_574	ENCFF841EMR	ENCFF777JWI
middle_frontal_area_46_ID_575	ENCFF841EMR	ENCFF638KAU
middle_frontal_area_46_ID_576	ENCFF841EMR	ENCFF177EVZ
middle_frontal_area_46_ID_577	ENCFF841EMR	ENCFF535BVG
middle_frontal_area_46_ID_578	ENCFF841EMR	ENCFF864WAT
middle_frontal_area_46_ID_579	ENCFF841EMR	ENCFF890ZEQ
middle_frontal_area_46_ID_580	ENCFF841EMR	ENCFF529VDE
middle_frontal_area_46_ID_581	ENCFF841EMR	ENCFF633MNX
middle_frontal_area_46_ID_582	ENCFF841EMR	ENCFF678PNK
middle_frontal_area_46_ID_583	ENCFF841EMR	ENCFF835QGL
middle_frontal_area_46_ID_584	ENCFF841EMR	ENCFF682PIO
middle_frontal_area_46_ID_585	ENCFF841EMR	ENCFF227AWL
middle_frontal_area_46_ID_586	ENCFF841EMR	ENCFF592TSV
middle_frontal_area_46_ID_587	ENCFF841EMR	ENCFF114YIV
middle_frontal_area_46_ID_588	ENCFF841EMR	ENCFF575QTB
middle_frontal_area_46_ID_589	ENCFF841EMR	ENCFF244QQL
middle_frontal_area_46_ID_590	ENCFF841EMR	ENCFF761IWV
middle_frontal_area_46_ID_591	ENCFF841EMR	ENCFF105QXX
middle_frontal_area_46_ID_592	ENCFF841EMR	ENCFF072THO
middle_frontal_area_46_ID_593	ENCFF841EMR	ENCFF410HNA
middle_frontal_area_46_ID_594	ENCFF841EMR	ENCFF796DQP
middle_frontal_area_46_ID_595	ENCFF841EMR	ENCFF631NPO
middle_frontal_area_46_ID_596	ENCFF841EMR	ENCFF918FSP
middle_frontal_area_46_ID_597	ENCFF841EMR	ENCFF452ZUU
middle_frontal_area_46_ID_598	ENCFF841EMR	ENCFF484FUP
middle_frontal_area_46_ID_599	ENCFF841EMR	ENCFF672JEP
middle_frontal_area_46_ID_600	ENCFF841EMR	ENCFF377JWQ
middle_frontal_area_46_ID_601	ENCFF841EMR	ENCFF071LLG
middle_frontal_area_46_ID_602	ENCFF841EMR	ENCFF022JBB
middle_frontal_area_46_ID_603	ENCFF841EMR	ENCFF176VAR
middle_frontal_area_46_ID_604	ENCFF498RMX	ENCFF932FVV
middle_frontal_area_46_ID_605	ENCFF498RMX	ENCFF777JWI
middle_frontal_area_46_ID_606	ENCFF498RMX	ENCFF638KAU
middle_frontal_area_46_ID_607	ENCFF498RMX	ENCFF177EVZ
middle_frontal_area_46_ID_608	ENCFF498RMX	ENCFF535BVG
middle_frontal_area_46_ID_609	ENCFF498RMX	ENCFF864WAT
middle_frontal_area_46_ID_610	ENCFF498RMX	ENCFF890ZEQ
middle_frontal_area_46_ID_611	ENCFF498RMX	ENCFF529VDE
middle_frontal_area_46_ID_612	ENCFF498RMX	ENCFF633MNX
middle_frontal_area_46_ID_613	ENCFF498RMX	ENCFF678PNK
middle_frontal_area_46_ID_614	ENCFF498RMX	ENCFF835QGL
middle_frontal_area_46_ID_615	ENCFF498RMX	ENCFF682PIO
middle_frontal_area_46_ID_616	ENCFF498RMX	ENCFF227AWL
middle_frontal_area_46_ID_617	ENCFF498RMX	ENCFF592TSV
middle_frontal_area_46_ID_618	ENCFF498RMX	ENCFF114YIV
middle_frontal_area_46_ID_619	ENCFF498RMX	ENCFF575QTB
middle_frontal_area_46_ID_620	ENCFF498RMX	ENCFF244QQL
middle_frontal_area_46_ID_621	ENCFF498RMX	ENCFF761IWV
middle_frontal_area_46_ID_622	ENCFF498RMX	ENCFF105QXX
middle_frontal_area_46_ID_623	ENCFF498RMX	ENCFF072THO
middle_frontal_area_46_ID_624	ENCFF498RMX	ENCFF410HNA
middle_frontal_area_46_ID_625	ENCFF498RMX	ENCFF796DQP
middle_frontal_area_46_ID_626	ENCFF498RMX	ENCFF631NPO
middle_frontal_area_46_ID_627	ENCFF498RMX	ENCFF918FSP
middle_frontal_area_46_ID_628	ENCFF498RMX	ENCFF452ZUU
middle_frontal_area_46_ID_629	ENCFF498RMX	ENCFF484FUP
middle_frontal_area_46_ID_630	ENCFF498RMX	ENCFF672JEP
middle_frontal_area_46_ID_631	ENCFF498RMX	ENCFF377JWQ
middle_frontal_area_46_ID_632	ENCFF498RMX	ENCFF071LLG
middle_frontal_area_46_ID_633	ENCFF498RMX	ENCFF022JBB
middle_frontal_area_46_ID_634	ENCFF498RMX	ENCFF176VAR
middle_frontal_area_46_ID_635	ENCFF532MBH	ENCFF932FVV
middle_frontal_area_46_ID_636	ENCFF532MBH	ENCFF777JWI
middle_frontal_area_46_ID_637	ENCFF532MBH	ENCFF638KAU
middle_frontal_area_46_ID_638	ENCFF532MBH	ENCFF177EVZ
middle_frontal_area_46_ID_639	ENCFF532MBH	ENCFF535BVG
middle_frontal_area_46_ID_640	ENCFF532MBH	ENCFF864WAT
middle_frontal_area_46_ID_641	ENCFF532MBH	ENCFF890ZEQ
middle_frontal_area_46_ID_642	ENCFF532MBH	ENCFF529VDE
middle_frontal_area_46_ID_643	ENCFF532MBH	ENCFF633MNX
middle_frontal_area_46_ID_644	ENCFF532MBH	ENCFF678PNK
middle_frontal_area_46_ID_645	ENCFF532MBH	ENCFF835QGL
middle_frontal_area_46_ID_646	ENCFF532MBH	ENCFF682PIO
middle_frontal_area_46_ID_647	ENCFF532MBH	ENCFF227AWL
middle_frontal_area_46_ID_648	ENCFF532MBH	ENCFF592TSV
middle_frontal_area_46_ID_649	ENCFF532MBH	ENCFF114YIV
middle_frontal_area_46_ID_650	ENCFF532MBH	ENCFF575QTB
middle_frontal_area_46_ID_651	ENCFF532MBH	ENCFF244QQL
middle_frontal_area_46_ID_652	ENCFF532MBH	ENCFF761IWV
middle_frontal_area_46_ID_653	ENCFF532MBH	ENCFF105QXX
middle_frontal_area_46_ID_654	ENCFF532MBH	ENCFF072THO
middle_frontal_area_46_ID_655	ENCFF532MBH	ENCFF410HNA
middle_frontal_area_46_ID_656	ENCFF532MBH	ENCFF796DQP
middle_frontal_area_46_ID_657	ENCFF532MBH	ENCFF631NPO
middle_frontal_area_46_ID_658	ENCFF532MBH	ENCFF918FSP
middle_frontal_area_46_ID_659	ENCFF532MBH	ENCFF452ZUU
middle_frontal_area_46_ID_660	ENCFF532MBH	ENCFF484FUP
middle_frontal_area_46_ID_661	ENCFF532MBH	ENCFF672JEP
middle_frontal_area_46_ID_662	ENCFF532MBH	ENCFF377JWQ
middle_frontal_area_46_ID_663	ENCFF532MBH	ENCFF071LLG
middle_frontal_area_46_ID_664	ENCFF532MBH	ENCFF022JBB
middle_frontal_area_46_ID_665	ENCFF532MBH	ENCFF176VAR
middle_frontal_area_46_ID_666	ENCFF042TOL	ENCFF932FVV
middle_frontal_area_46_ID_667	ENCFF042TOL	ENCFF777JWI
middle_frontal_area_46_ID_668	ENCFF042TOL	ENCFF638KAU
middle_frontal_area_46_ID_669	ENCFF042TOL	ENCFF177EVZ
middle_frontal_area_46_ID_670	ENCFF042TOL	ENCFF535BVG
middle_frontal_area_46_ID_671	ENCFF042TOL	ENCFF864WAT
middle_frontal_area_46_ID_672	ENCFF042TOL	ENCFF890ZEQ
middle_frontal_area_46_ID_673	ENCFF042TOL	ENCFF529VDE
middle_frontal_area_46_ID_674	ENCFF042TOL	ENCFF633MNX
middle_frontal_area_46_ID_675	ENCFF042TOL	ENCFF678PNK
middle_frontal_area_46_ID_676	ENCFF042TOL	ENCFF835QGL
middle_frontal_area_46_ID_677	ENCFF042TOL	ENCFF682PIO
middle_frontal_area_46_ID_678	ENCFF042TOL	ENCFF227AWL
middle_frontal_area_46_ID_679	ENCFF042TOL	ENCFF592TSV
middle_frontal_area_46_ID_680	ENCFF042TOL	ENCFF114YIV
middle_frontal_area_46_ID_681	ENCFF042TOL	ENCFF575QTB
middle_frontal_area_46_ID_682	ENCFF042TOL	ENCFF244QQL
middle_frontal_area_46_ID_683	ENCFF042TOL	ENCFF761IWV
middle_frontal_area_46_ID_684	ENCFF042TOL	ENCFF105QXX
middle_frontal_area_46_ID_685	ENCFF042TOL	ENCFF072THO
middle_frontal_area_46_ID_686	ENCFF042TOL	ENCFF410HNA
middle_frontal_area_46_ID_687	ENCFF042TOL	ENCFF796DQP
middle_frontal_area_46_ID_688	ENCFF042TOL	ENCFF631NPO
middle_frontal_area_46_ID_689	ENCFF042TOL	ENCFF918FSP
middle_frontal_area_46_ID_690	ENCFF042TOL	ENCFF452ZUU
middle_frontal_area_46_ID_691	ENCFF042TOL	ENCFF484FUP
middle_frontal_area_46_ID_692	ENCFF042TOL	ENCFF672JEP
middle_frontal_area_46_ID_693	ENCFF042TOL	ENCFF377JWQ
middle_frontal_area_46_ID_694	ENCFF042TOL	ENCFF071LLG
middle_frontal_area_46_ID_695	ENCFF042TOL	ENCFF022JBB
middle_frontal_area_46_ID_696	ENCFF042TOL	ENCFF176VAR
middle_frontal_area_46_ID_697	ENCFF236IUX	ENCFF932FVV
middle_frontal_area_46_ID_698	ENCFF236IUX	ENCFF777JWI
middle_frontal_area_46_ID_699	ENCFF236IUX	ENCFF638KAU
middle_frontal_area_46_ID_700	ENCFF236IUX	ENCFF177EVZ
middle_frontal_area_46_ID_701	ENCFF236IUX	ENCFF535BVG
middle_frontal_area_46_ID_702	ENCFF236IUX	ENCFF864WAT
middle_frontal_area_46_ID_703	ENCFF236IUX	ENCFF890ZEQ
middle_frontal_area_46_ID_704	ENCFF236IUX	ENCFF529VDE
middle_frontal_area_46_ID_705	ENCFF236IUX	ENCFF633MNX
middle_frontal_area_46_ID_706	ENCFF236IUX	ENCFF678PNK
middle_frontal_area_46_ID_707	ENCFF236IUX	ENCFF835QGL
middle_frontal_area_46_ID_708	ENCFF236IUX	ENCFF682PIO
middle_frontal_area_46_ID_709	ENCFF236IUX	ENCFF227AWL
middle_frontal_area_46_ID_710	ENCFF236IUX	ENCFF592TSV
middle_frontal_area_46_ID_711	ENCFF236IUX	ENCFF114YIV
middle_frontal_area_46_ID_712	ENCFF236IUX	ENCFF575QTB
middle_frontal_area_46_ID_713	ENCFF236IUX	ENCFF244QQL
middle_frontal_area_46_ID_714	ENCFF236IUX	ENCFF761IWV
middle_frontal_area_46_ID_715	ENCFF236IUX	ENCFF105QXX
middle_frontal_area_46_ID_716	ENCFF236IUX	ENCFF072THO
middle_frontal_area_46_ID_717	ENCFF236IUX	ENCFF410HNA
middle_frontal_area_46_ID_718	ENCFF236IUX	ENCFF796DQP
middle_frontal_area_46_ID_719	ENCFF236IUX	ENCFF631NPO
middle_frontal_area_46_ID_720	ENCFF236IUX	ENCFF918FSP
middle_frontal_area_46_ID_721	ENCFF236IUX	ENCFF452ZUU
middle_frontal_area_46_ID_722	ENCFF236IUX	ENCFF484FUP
middle_frontal_area_46_ID_723	ENCFF236IUX	ENCFF672JEP
middle_frontal_area_46_ID_724	ENCFF236IUX	ENCFF377JWQ
middle_frontal_area_46_ID_725	ENCFF236IUX	ENCFF071LLG
middle_frontal_area_46_ID_726	ENCFF236IUX	ENCFF022JBB
middle_frontal_area_46_ID_727	ENCFF236IUX	ENCFF176VAR
middle_frontal_area_46_ID_728	ENCFF659RLK	ENCFF932FVV
middle_frontal_area_46_ID_729	ENCFF659RLK	ENCFF777JWI
middle_frontal_area_46_ID_730	ENCFF659RLK	ENCFF638KAU
middle_frontal_area_46_ID_731	ENCFF659RLK	ENCFF177EVZ
middle_frontal_area_46_ID_732	ENCFF659RLK	ENCFF535BVG
middle_frontal_area_46_ID_733	ENCFF659RLK	ENCFF864WAT
middle_frontal_area_46_ID_734	ENCFF659RLK	ENCFF890ZEQ
middle_frontal_area_46_ID_735	ENCFF659RLK	ENCFF529VDE
middle_frontal_area_46_ID_736	ENCFF659RLK	ENCFF633MNX
middle_frontal_area_46_ID_737	ENCFF659RLK	ENCFF678PNK
middle_frontal_area_46_ID_738	ENCFF659RLK	ENCFF835QGL
middle_frontal_area_46_ID_739	ENCFF659RLK	ENCFF682PIO
middle_frontal_area_46_ID_740	ENCFF659RLK	ENCFF227AWL
middle_frontal_area_46_ID_741	ENCFF659RLK	ENCFF592TSV
middle_frontal_area_46_ID_742	ENCFF659RLK	ENCFF114YIV
middle_frontal_area_46_ID_743	ENCFF659RLK	ENCFF575QTB
middle_frontal_area_46_ID_744	ENCFF659RLK	ENCFF244QQL
middle_frontal_area_46_ID_745	ENCFF659RLK	ENCFF761IWV
middle_frontal_area_46_ID_746	ENCFF659RLK	ENCFF105QXX
middle_frontal_area_46_ID_747	ENCFF659RLK	ENCFF072THO
middle_frontal_area_46_ID_748	ENCFF659RLK	ENCFF410HNA
middle_frontal_area_46_ID_749	ENCFF659RLK	ENCFF796DQP
middle_frontal_area_46_ID_750	ENCFF659RLK	ENCFF631NPO
middle_frontal_area_46_ID_751	ENCFF659RLK	ENCFF918FSP
middle_frontal_area_46_ID_752	ENCFF659RLK	ENCFF452ZUU
middle_frontal_area_46_ID_753	ENCFF659RLK	ENCFF484FUP
middle_frontal_area_46_ID_754	ENCFF659RLK	ENCFF672JEP
middle_frontal_area_46_ID_755	ENCFF659RLK	ENCFF377JWQ
middle_frontal_area_46_ID_756	ENCFF659RLK	ENCFF071LLG
middle_frontal_area_46_ID_757	ENCFF659RLK	ENCFF022JBB
middle_frontal_area_46_ID_758	ENCFF659RLK	ENCFF176VAR
middle_frontal_area_46_ID_759	ENCFF216FNC	ENCFF932FVV
middle_frontal_area_46_ID_760	ENCFF216FNC	ENCFF777JWI
middle_frontal_area_46_ID_761	ENCFF216FNC	ENCFF638KAU
middle_frontal_area_46_ID_762	ENCFF216FNC	ENCFF177EVZ
middle_frontal_area_46_ID_763	ENCFF216FNC	ENCFF535BVG
middle_frontal_area_46_ID_764	ENCFF216FNC	ENCFF864WAT
middle_frontal_area_46_ID_765	ENCFF216FNC	ENCFF890ZEQ
middle_frontal_area_46_ID_766	ENCFF216FNC	ENCFF529VDE
middle_frontal_area_46_ID_767	ENCFF216FNC	ENCFF633MNX
middle_frontal_area_46_ID_768	ENCFF216FNC	ENCFF678PNK
middle_frontal_area_46_ID_769	ENCFF216FNC	ENCFF835QGL
middle_frontal_area_46_ID_770	ENCFF216FNC	ENCFF682PIO
middle_frontal_area_46_ID_771	ENCFF216FNC	ENCFF227AWL
middle_frontal_area_46_ID_772	ENCFF216FNC	ENCFF592TSV
middle_frontal_area_46_ID_773	ENCFF216FNC	ENCFF114YIV
